  675000     450.53125       0.00667
  676000     452.09375       0.00669
  677000     453.65625       0.00670
  678000     455.21875       0.00671
  679000     456.78125       0.00673
  680000     458.34375       0.00674
  681000     459.90625       0.00675
  682000     461.46875       0.00677
  683000     463.03125       0.00678
  684000     464.59375       0.00679
  685000     466.15625       0.00681
  686000     467.71875       0.00682
  687000     469.28125       0.00683
  688000     470.84375       0.00684
  689000     472.40625       0.00686
  690000     473.96875       0.00687
  691000     475.53125       0.00688
  692000     477.09375       0.00689
  693000     478.65625       0.00691
  694000     480.21875       0.00692
  695000     481.78125       0.00693
  696000     483.34375       0.00694
  697000     484.90625       0.00696
  698000     486.46875       0.00697
  699000     488.03125       0.00698
  700000     489.59375       0.00699
  701000     491.15625       0.00701
  702000     492.71875       0.00702
  703000     494.28125       0.00703
  704000     495.84375       0.00704
  705000     497.40625       0.00706
  706000     498.96875       0.00707
  707000     500.53125       0.00708
  708000     502.09375       0.00709
  709000     503.65625       0.00710
  710000     505.21875       0.00712
  711000     506.78125       0.00713
  712000     508.34375       0.00714
  713000     509.90625       0.00715
  714000     511.46875       0.00716
  715000     513.03125       0.00718
  716000     514.59375       0.00719
  717000     516.15625       0.00720
  718000     517.71875       0.00721
  719000     519.28125       0.00722
  720000     520.84375       0.00723
  721000     522.40625       0.00725
  722000     523.96875       0.00726
  723000     525.53125       0.00727
  724000     527.09375       0.00728
  725000     528.65625       0.00729
  726000     530.21875       0.00730
  727000     531.78125       0.00731
  728000     533.34375       0.00733
  729000     534.90625       0.00734
  730000     536.46875       0.00735
  731000     538.03125       0.00736
  732000     539.59375       0.00737
  733000     541.15625       0.00738
  734000     542.71875       0.00739
  735000     544.28125       0.00741
  736000     545.84375       0.00742
  737000     547.40625       0.00743
  738000     548.96875       0.00744
  739000     550.53125       0.00745
  740000     552.09375       0.00746
  741000     553.65625       0.00747
  742000     555.21875       0.00748
  743000     556.78125       0.00749
  744000     558.34375       0.00750
  745000     559.90625       0.00752
  746000     561.46875       0.00753
  747000     563.03125       0.00754
  748000     564.59375       0.00755
  749000     566.15625       0.00756
  750000     567.71875       0.00757
  751000     569.28125       0.00758
  752000     570.84375       0.00759
  753000     572.40625       0.00760
  754000     573.96875       0.00761
  755000     575.53125       0.00762
  756000     577.09375       0.00763
  757000     578.65625       0.00764
  758000     580.21875       0.00765
  759000     581.78125       0.00767
  760000     583.34375       0.00768
  761000     584.90625       0.00769
  762000     586.46875       0.00770
  763000     588.03125       0.00771
  764000     589.59375       0.00772
  765000     591.15625       0.00773
  766000     592.71875       0.00774
  767000     594.28125       0.00775
  768000     595.84375       0.00776
  769000     597.40625       0.00777
  770000     598.96875       0.00778
  771000     600.53125       0.00779
  772000     602.09375       0.00780
  773000     603.65625       0.00781
  774000     605.21875       0.00782
  775000     606.78125       0.00783
  776000     608.34375       0.00784
  777000     609.90625       0.00785
  778000     611.46875       0.00786
  779000     613.03125       0.00787
  780000     614.59375       0.00788
  781000     616.15625       0.00789
  782000     617.71875       0.00790
  783000     619.28125       0.00791
  784000     620.84375       0.00792
  785000     622.40625       0.00793
  786000     623.96875       0.00794
  787000     625.53125       0.00795
  788000     627.09375       0.00796
  789000     628.65625       0.00797
  790000     630.21875       0.00798
  791000     631.78125       0.00799
  792000     633.34375       0.00800
  793000     634.90625       0.00801
  794000     636.46875       0.00802
  795000     638.03125       0.00803
  796000     639.59375       0.00804
  797000     641.15625       0.00804
  798000     642.71875       0.00805
  799000     644.28125       0.00806
  800000     645.84375       0.00807
  801000     647.40625       0.00808
  802000     648.96875       0.00809
  803000     650.53125       0.00810
  804000     652.09375       0.00811
  805000     653.65625       0.00812
  806000     655.21875       0.00813
  807000     656.78125       0.00814
  808000     658.34375       0.00815
  809000     659.90625       0.00816
  810000     661.46875       0.00817
  811000     663.03125       0.00818
  812000     664.59375       0.00818
  813000     666.15625       0.00819
  814000     667.71875       0.00820
  815000     669.28125       0.00821
  816000     670.84375       0.00822
  817000     672.40625       0.00823
  818000     673.96875       0.00824
  819000     675.53125       0.00825
  820000     677.09375       0.00826
  821000     678.65625       0.00827
  822000     680.21875       0.00828
  823000     681.78125       0.00828
  824000     683.34375       0.00829
  825000     684.90625       0.00830
  826000     686.46875       0.00831
  827000     688.03125       0.00832
  828000     689.59375       0.00833
  829000     691.15625       0.00834
  830000     692.71875       0.00835
  831000     694.28125       0.00835
  832000     695.84375       0.00836
  833000     697.40625       0.00837
  834000     698.96875       0.00838
  835000     700.53125       0.00839
  836000     702.09375       0.00840
  837000     703.65625       0.00841
  838000     705.21875       0.00842
  839000     706.78125       0.00842
  840000     708.34375       0.00843
  841000     709.90625       0.00844
  842000     711.46875       0.00845
  843000     713.03125       0.00846
  844000     714.59375       0.00847
  845000     716.15625       0.00848
  846000     717.71875       0.00848
  847000     719.28125       0.00849
  848000     720.84375       0.00850
  849000     722.40625       0.00851
  850000     723.96875       0.00852
  851000     725.53125       0.00853
  852000     727.09375       0.00853
  853000     728.65625       0.00854
  854000     730.21875       0.00855
  855000     731.78125       0.00856
  856000     733.34375       0.00857
  857000     734.90625       0.00858
  858000     736.46875       0.00858
  859000     738.03125       0.00859
  860000     739.59375       0.00860
  861000     741.15625       0.00861
  862000     742.71875       0.00862
  863000     744.28125       0.00862
  864000     745.84375       0.00863
  865000     747.40625       0.00864
  866000     748.96875       0.00865
  867000     750.53125       0.00866
  868000     752.09375       0.00866
  869000     753.65625       0.00867
  870000     755.21875       0.00868
  871000     756.78125       0.00869
  872000     758.34375       0.00870
